id.tender;id.lot;date;id.procurer;id.bidder;cpv;good;procedure;threshold;count;expected.value;round.0;round.3;quantity;measurement
UA-2016-05-06-000282-b;UA-2016-05-06-000282-b-L1;06.05.2016;25953178;25394112;22800000-8 Паперові чи картонні реєстраційні журнали, бухгалтерські книги, швидкозшивачі, бланки та інші паперові канцелярські вироби;Папір А4, 210х297 мм (80 г/м.кв., 500 арк. в пачці, білий), 900 пачок;Допорогова закупівля;Допороги;2;63000;62640;59562;900;штуки
UA-2016-05-06-000148-b;UA-2016-05-06-000148-b-L1;06.05.2016;3190811;25394112;22000000-0 Друкована та супутня продукція;Папір формату А4;Допорогова закупівля;Допороги;3;3750;3498;3249;50;пачок
UA-2016-05-06-000176-b;UA-2016-05-06-000176-b-L1;06.05.2016;24378016;25394112;30197630-1 Папір для друку;папір друкарський А4, 80г/м2 (пачка 500 арк);Допорогова закупівля;Допороги;2;110000;96316;94029;1466;штуки
UA-2016-05-06-000094-b;UA-2016-05-06-000094-b-L1;06.05.2016;4057706;25394112;30197630-1 Папір для друку;"Папір офісний А4, 80 г/м2, 500 листів в пачці, клас паперу - не нижче В, С+. Для друку та копіювання в лазерних та струменевих принтерах та копірах. Доставка безкоштовна. Оплата після доставки. Виробниками не можуть бути суб""єкти господарювання Російської Федерації.";Допорогова закупівля;Допороги;2;9216;8693;7679;120;пачок
UA-2016-05-10-000055-b;UA-2016-05-10-000055-b-L1;10.05.2016;2147701;2904008788;30197630-1 Папір для друку;папір ксероксний А4;Допорогова закупівля;Допороги;4;4500;4318;3890;60;пачок
UA-2016-05-11-000318-b;UA-2016-05-11-000318-b-L1;11.05.2016;24902241;3307207495;30197630-1 Папір для друку;Папір для друку А-4;Допорогова закупівля;Допороги;2;4000;3967;3917;60;пачок
UA-2016-05-11-000080-b;UA-2016-05-11-000080-b-L1;11.05.2016;37955989;25394112;30197630-1 Папір для друку;Папір А4;Допорогова закупівля;Допороги;2;10150;9457;9336;145;пачок
UA-2016-05-11-000333-b;UA-2016-05-11-000333-b-L1;11.05.2016;5411759;39417349;30197630-1 Папір для друку;Папір офісний формату А4;Допорогова закупівля;Допороги;2;3375;2916;2870;45;пачок
UA-2016-05-11-000154-b;UA-2016-05-11-000154-b-L1;11.05.2016;37489689;3189309642;30197630-1 Папір для друку;Папір А4 для друку ( Maestro Standart 80 g/m2 );Допорогова закупівля;Допороги;4;6600;5742;5577;87;пачок
UA-2016-05-11-000033-c;UA-2016-05-11-000033-c-L1;11.05.2016;37447984;25394112;30197620-8 Папір для письма;Папір класу А4, 80g/m2 210*297mm в пачці 500 листів. Доставка за рахунок постачальника,оплата після доставки;Допорогова закупівля;Допороги;2;24000;19404;19404;300;штуки
UA-2016-05-11-000043-a;UA-2016-05-11-000043-a-L1;11.05.2016;21082597;37302187;30197630-1 Папір для друку;Папір ксероксний А4, офісний, білий;Допорогова закупівля;Допороги;2;3200;2680;2588;40;пачок
UA-2016-05-11-000026-b;UA-2016-05-11-000026-b-L1;11.05.2016;4052212;25394112;30197630-1 Папір для друку;папір офісний А-4;Допорогова закупівля;Допороги;4;5000;4090;4028;60;пачок
UA-2016-05-11-000092-b;UA-2016-05-11-000092-b-L1;11.05.2016;25468715;36225725;30199000-0 Паперове канцелярське приладдя та інші паперові вироби;Папір А-4;Допорогова закупівля;Допороги;4;4300;3345;3143;50;пачок
UA-2016-05-12-000034-a;UA-2016-05-12-000034-a-L1;12.05.2016;2011456;25394112;30197600-2 Оброблені папір і картон;"Папір офісний для оргтехніки білий, формату А4 ( р.210х297мм.), щільністю 80г/м2,  класу ""В"", 500 листів у пачці, 500 аркушів у пачці, ТУ У 21.1-32816241-001:2005";Допорогова закупівля;Допороги;3;3500;3273;3246;50;пачка
UA-2016-05-12-000267-b;UA-2016-05-12-000267-b-L1;12.05.2016;24230526;39541310;30197630-1 Папір для друку;Папір офісний А-4 (щ.80 г/м2) 500 арк.;Допорогова закупівля;Допороги;3;9720;9000;8500;138;пачок
UA-2016-05-12-000254-c;UA-2016-05-12-000254-c-L1;12.05.2016;37451587;25394112;30199110-4 Копіювальний папір;Папір формату А4 80г./м2. 500 арк.;Допорогова закупівля;Допороги;4;14500;12936;12696;200;штуки
UA-2016-05-12-000290-c;UA-2016-05-12-000290-c-L1;12.05.2016;4051075;23863399;30197630-1 Папір для друку;Папір А4, MAESTRO standard, біла, 80g/m2, 500 аркушів.;Допорогова закупівля;Допороги;3;13900;12920;12265;190;пачок
UA-2016-05-12-000379-b;UA-2016-05-12-000379-b-L1;12.05.2016;3197894;2655811674;30197000-6 Дрібне канцелярське приладдя;Папір А-4;Допорогова закупівля;Допороги;4;3750;3285;3247;50;пачок
UA-2016-05-12-000330-b;UA-2016-05-12-000330-b-L1;12.05.2016;1987273;25394112;30192700-8 Канцелярські товари;Папір офісний, формат А-4;Допорогова закупівля;Допороги;3;5700;4950;4847;75;пачок
UA-2016-05-12-000074-b;UA-2016-05-12-000074-b-L1;12.05.2016;5534380;30750577;30197630-1 Папір для друку;Папір офісний А-4;Допорогова закупівля;Допороги;2;3200;2717;2637;40;пачок
UA-2016-05-13-000136-c;UA-2016-05-13-000136-c-L1;13.05.2016;25637595;25394112;22990000-6 Газетний папір, папір ручного виготовлення та інший некрейдований папір або картон для графічних цілей;Папір А4 щільність 80 г/м2 500 аркушів. В ціну товару включити витрати на транспортування, страхування, сплату мита, податків та інших зборів і обов’язкових платежів. Поставка товару здійснюється транспортом постачальника за адресою замовника протягом 3 діб з дня замовлення. Оплата здійснюється після надходження товару та за наявності фінансування. Додаток: проект договору, кваліфікаційні вимоги;Допорогова закупівля;Допороги;2;6800;6654;6464;100;штуки
UA-2016-05-13-000046-c;UA-2016-05-13-000046-c-L1;13.05.2016;38621185;25394112;30197630-1 Папір для друку;"папір офісний А-4 (щ.80 г/м2, клас А) 500 арк.; Berga  Focus";Допорогова закупівля;Допороги;2;20000;19409;19009;285;штуки
UA-2016-05-13-000191-b;UA-2016-05-13-000191-b-L1;13.05.2016;33271905;25394112;30197600-2 Оброблені папір і картон;Папір офісний призначений для друку та копіювання на лазерній, струменевій техніці, формат Ф4-210мм*297мм,75г/м2;Допорогова закупівля;Допороги;2;3000;2650;2439;40;пачок
UA-2016-05-13-000055-c;UA-2016-05-13-000055-c-L1;13.05.2016;22580570;25394112;30197630-1 Папір для друку;папір Maestro Standart A480, доставка за рахунок продавця;Допорогова закупівля;Допороги;4;8000;6700;6366;100;штуки
UA-2016-05-13-000222-c;UA-2016-05-13-000222-c-L1;13.05.2016;2070812;25394112;30197630-1 Папір для друку;Папір формату А4 500 аркушів  80 г/м;Допорогова закупівля;Допороги;3;8000;6655;6518;100;пачка
UA-2016-05-13-000196-b;UA-2016-05-13-000196-b-L1;13.05.2016;26376820;2655811674;30197630-1 Папір для друку;Папір офісний А-4;Допорогова закупівля;Допороги;2;3200;2628;2628;40;пачок
UA-2016-05-13-000328-b;UA-2016-05-13-000328-b-L1;13.05.2016;2006065;2901023766;30197000-6 Дрібне канцелярське приладдя;Папір А4, 80 г/м2;Допорогова закупівля;Допороги;2;6000;4950;4950;75;пачок
UA-2016-05-13-000155-b;UA-2016-05-13-000155-b-L1;13.05.2016;2142572;25394112;30197630-1 Папір для друку;Папір офісний А4 80Г/м2, 500 аркушів, клас С;Допорогова закупівля;Допороги;3;3050;2344;2344;35;штуки
UA-2016-05-16-000123-b;UA-2016-05-16-000123-b-L1;16.05.2016;13561251;37302187;30197630-1 Папір для друку;Папір для друку, Формат А4, Щільність 80 г/м2;Допорогова закупівля;Допороги;3;32600;30486;29447;466;упаковка
UA-2016-05-16-000326-c;UA-2016-05-16-000326-c-L1;16.05.2016;25680355;36057863;30197630-1 Папір для друку;"Папір офісний А4 500 листів,80г/м2,клас С - 100 пач.
Технічні вимоги до товару див. п.8 Оголошення про проведення закупівлі
Вимоги до кваліфікації учасників див. п.9 Оголошення про проведення закупівлі.
Скорочена процедура закупівлі у зв’язку з нагальною потребою для безперервності лікувального процесу .";Допорогова закупівля;Допороги;3;7000;6600;6450;100;штуки
